std,mean,min,max,median,group
33.56470100756572,180.4529266357422,81,-11,-11,COVID
30.340585513312053,124.20744323730469,5,-65,-65,COVID
35.8648713412921,157.73838806152344,0,-47,-47,COVID
63.872774037825636,131.24391174316406,0,-18,-18,COVID
78.98422558573557,142.08828735351562,0,-2,-2,COVID
51.910311046272284,95.25978088378906,0,-47,-47,COVID
82.162776339469,148.5635986328125,0,-1,-1,COVID
58.59951411939144,140.5680389404297,0,-8,-8,COVID
79.55653579579422,114.06011962890625,0,-9,-9,COVID
42.387394805040614,155.68116760253906,26,-35,-35,COVID
57.24100364230845,152.99819946289062,0,-15,-15,COVID
47.145843235018646,160.67710876464844,0,-15,-15,COVID
57.48661864876858,165.0050811767578,0,-6,-6,COVID
55.114042053626314,137.86712646484375,0,-2,-2,COVID
19.806183782085682,120.78399658203125,7,-70,-70,COVID
58.2396965819488,137.3974609375,0,-12,-12,COVID
52.228368017467226,165.86585998535156,3,-5,-5,COVID
16.866038544035103,66.05674743652344,0,-15,-15,COVID
80.03130826799348,138.93814086914062,0,-1,-1,COVID
60.92061992395391,134.9181671142578,0,-29,-29,COVID
29.09458197020728,154.48373413085938,73,-21,-21,COVID
84.13901723504551,119.67990112304688,0,-1,-1,COVID
37.405850091499765,157.2419891357422,0,-23,-23,COVID
58.49987966771216,139.86549377441406,0,-1,-1,COVID
58.81909863369854,135.46124267578125,0,-16,-16,COVID
75.06520241156619,153.1344451904297,0,-2,-2,COVID
49.54131607882511,170.30630493164062,0,-1,-1,COVID
40.38255570299856,103.86265563964844,0,-33,-33,COVID
52.09771503280984,146.0277862548828,0,-30,-30,COVID
60.20043608084711,126.38981628417969,0,-27,-27,COVID
44.61633118338069,179.54449462890625,2,-5,-5,COVID
32.300040027628945,205.90093994140625,72,-3,-3,COVID
31.54504204291639,158.85824584960938,0,-27,-27,COVID
34.69241509152172,94.40182495117188,0,-20,-20,COVID
51.41945572064982,145.6283416748047,0,-1,-1,COVID
66.3500967011071,138.6212615966797,0,-4,-4,COVID
38.74923222729283,151.1131134033203,0,-14,-14,COVID
34.02476336678797,153.38943481445312,0,-8,-8,COVID
37.025044949746906,99.52851867675781,2,-71,-71,COVID
41.84411973398784,172.50575256347656,63,-1,-1,COVID
55.62575953479367,167.850830078125,36,-1,-1,COVID
48.49821185332612,158.6859893798828,0,-1,-1,COVID
42.284246077355796,94.63494873046875,0,-7,-7,COVID
63.51425934762727,150.842529296875,0,-1,-1,COVID
59.84182646648789,103.06929016113281,0,-18,-18,COVID
92.58716025113063,119.42616271972656,0,-1,-1,COVID
29.935923595789447,120.81977844238281,7,-40,-40,COVID
86.01811541672659,136.85604858398438,0,-1,-1,COVID
74.50249572778327,146.5396728515625,0,-6,-6,COVID
62.02117836692321,167.36965942382812,0,-1,-1,COVID
53.263260447169365,151.6058349609375,2,-8,-8,COVID
75.22254575342498,150.74176025390625,0,-1,-1,COVID
58.674194271745996,109.27513122558594,5,-38,-38,COVID
65.56177051112776,124.36946105957031,0,-3,-3,COVID
58.21507992251914,160.29579162597656,0,-17,-17,COVID
68.29816402756813,163.7997589111328,0,-1,-1,COVID
73.99677392220363,165.0268096923828,0,-1,-1,COVID
71.23555274427278,155.0963592529297,0,-1,-1,COVID
44.845109496540594,101.61842346191406,0,-13,-13,COVID
48.60356030777088,159.6407928466797,1,-3,-3,COVID
27.34364574260931,170.88296508789062,68,-15,-15,COVID
23.34948413261172,151.90040588378906,63,-24,-24,COVID
56.73790877454483,169.42979431152344,0,-1,-1,COVID
64.52702375518166,123.96475219726562,0,-7,-7,COVID
46.52465029033491,167.8473358154297,1,-6,-6,COVID
70.33773841080729,134.95579528808594,0,-14,-14,COVID
25.77046413671626,112.79058837890625,8,-100,-100,COVID
33.7278334437874,137.01974487304688,44,-32,-32,COVID
60.112087863057845,126.29008483886719,0,-2,-2,COVID
41.61609828887404,75.36550903320312,0,-57,-57,COVID
48.66645844951361,169.42892456054688,0,-10,-10,COVID
67.19812053218509,113.26168823242188,0,-1,-1,COVID
40.51790176117769,65.94088745117188,0,-18,-18,COVID
68.66089226298,164.1317901611328,0,-1,-1,COVID
57.326510217086,129.36744689941406,0,-23,-23,COVID
68.09124451052061,124.09722900390625,0,-13,-13,COVID
26.72707153916901,160.68548583984375,67,-41,-41,COVID
86.0461418064929,138.10569763183594,0,-1,-1,COVID
53.47711183444855,163.18829345703125,12,-4,-4,COVID
11.133595979753032,169.08181762695312,111,-55,-55,COVID
75.87670022827993,142.97268676757812,0,-1,-1,COVID
75.0061820423843,129.76515197753906,0,-10,-10,COVID
50.030187196493515,129.32594299316406,0,-1,-1,COVID
82.74044626588517,143.7447509765625,0,-2,-2,COVID
54.23376517360309,111.74127197265625,0,-41,-41,COVID
54.09537948893297,157.78944396972656,0,-1,-1,COVID
57.09464756827761,133.7549285888672,0,-9,-9,COVID
55.59190166555016,144.53750610351562,0,-1,-1,COVID
50.00577615061326,169.6670684814453,0,-1,-1,COVID
46.15157180274289,159.14329528808594,0,-1,-1,COVID
48.17432618033539,179.05645751953125,0,-1,-1,COVID
23.90212870895088,149.67869567871094,32,-48,-48,COVID
42.948449357311446,138.54388427734375,0,-25,-25,COVID
60.531216839553,140.56478881835938,0,-16,-16,COVID
42.45939967534363,140.46673583984375,17,-9,-9,COVID
70.54578351812484,127.59870910644531,0,-18,-18,COVID
22.502563217554982,99.83802795410156,27,-11,-11,COVID
52.00360510618777,123.76521301269531,58,-1,-1,COVID
56.54452711863348,138.83038330078125,0,-2,-2,COVID
47.994565290912035,162.55850219726562,0,-1,-1,COVID
61.154750370917064,164.2215118408203,0,-1,-1,COVID
52.49814487205834,157.30825805664062,2,-5,-5,COVID
62.23703094818942,143.0356903076172,0,-7,-7,COVID
50.719989637616266,157.38497924804688,0,-1,-1,COVID
61.05380485289106,121.20722961425781,0,-49,-49,COVID
57.84670795108487,133.46481323242188,0,-13,-13,COVID
66.41567448822856,131.3351287841797,0,-1,-1,COVID
40.66090051370396,75.27423095703125,0,-44,-44,COVID
77.56867810487098,159.8606719970703,0,-1,-1,COVID
81.41447945468107,153.95518493652344,0,-1,-1,COVID
48.50634519602729,154.44601440429688,0,-21,-21,COVID
51.84106979553512,136.08560180664062,0,-27,-27,COVID
59.38165303943021,134.82041931152344,0,-14,-14,COVID
57.86264378042388,145.04600524902344,0,-26,-26,COVID
70.44081140374854,153.79762268066406,0,-4,-4,COVID
55.8611233916375,131.90377807617188,0,-25,-25,COVID
37.97002710443382,156.6964111328125,0,-40,-40,COVID
58.20015729885803,148.4781036376953,0,-31,-31,COVID
64.2141422221748,127.39862060546875,1,-1,-1,COVID
71.53818685766512,160.70367431640625,0,-8,-8,COVID
77.2610886554255,160.75453186035156,0,-1,-1,COVID
31.100368805576174,162.14002990722656,0,-46,-46,COVID
60.171547511378954,126.58966064453125,0,-1,-1,COVID
58.28389587941725,139.6669921875,0,-1,-1,COVID
45.509591178842925,154.6417236328125,0,-14,-14,COVID
24.240529859779677,139.66429138183594,60,-56,-56,COVID
39.65446532488682,73.96943664550781,0,-9,-9,COVID
41.13626360004146,129.53927612304688,10,-1,-1,COVID
46.64281563139099,79.58502197265625,0,-1,-1,COVID
32.50675012050399,154.89772033691406,0,-36,-36,COVID
29.405625078465697,111.75141906738281,48,-71,-71,COVID
51.61187715027026,150.40260314941406,0,-1,-1,COVID
46.99639898922503,175.52554321289062,0,-1,-1,COVID
45.197657895659766,117.29486083984375,0,-54,-54,COVID
32.087373292591714,153.94068908691406,1,-1,-1,COVID
53.12389243426427,172.46636962890625,0,-1,-1,COVID
45.49247240881597,110.16172790527344,0,-12,-12,COVID
55.596039232264175,121.72932434082031,0,-32,-32,COVID
33.68030448916399,147.92616271972656,0,-54,-54,COVID
53.66029994798458,135.8472900390625,0,-4,-4,COVID
40.89507564542513,154.19012451171875,21,-40,-40,COVID
58.8868771329809,144.172607421875,0,-1,-1,COVID
79.86583620168786,138.6417999267578,0,-4,-4,COVID
43.743228097977294,84.51341247558594,0,-7,-7,COVID
61.37288314733998,130.0821075439453,0,-1,-1,COVID
34.13833743512711,138.7078857421875,5,-28,-28,COVID
40.58920592506355,118.89886474609375,0,-10,-10,COVID
50.4386074575691,133.62094116210938,0,-4,-4,COVID
57.98499863975345,154.7783660888672,0,-1,-1,COVID
29.848410587226144,164.07888793945312,52,-25,-25,COVID
51.29335381697459,146.78054809570312,0,-5,-5,COVID
40.203717795164735,107.40008544921875,0,-36,-36,COVID
52.84468489808897,141.12940979003906,0,-1,-1,COVID
49.36998464735205,142.04849243164062,5,-28,-28,COVID
68.44148581210872,116.68698120117188,0,-9,-9,COVID
50.36241673183549,148.6443634033203,23,-25,-25,COVID
53.206953835651156,165.77745056152344,0,-1,-1,COVID
42.75415594233674,138.20001220703125,0,-22,-22,COVID
84.67877067777684,146.47354125976562,0,-1,-1,COVID
81.57438991016645,127.73368835449219,0,-24,-24,COVID
42.14242937145284,160.1141815185547,0,-1,-1,COVID
34.91700541443082,138.22027587890625,31,-71,-71,COVID
36.645841833008554,158.0936737060547,34,-51,-51,COVID
32.52807858443436,160.0688934326172,6,-48,-48,COVID
45.670221806443344,103.71246337890625,0,-11,-11,COVID
47.229184848865714,141.25003051757812,14,-41,-41,COVID
43.420003387177566,105.63130187988281,0,-1,-1,COVID
36.70433921026564,63.57293701171875,0,-16,-16,COVID
47.78949918010488,97.42378234863281,0,-33,-33,COVID
71.55330335727268,155.13999938964844,0,-3,-3,COVID
64.34111051653224,145.82504272460938,0,-1,-1,COVID
79.94806738825527,129.99847412109375,0,-6,-6,COVID
51.7682207659519,160.59449768066406,1,-27,-27,COVID
59.790215582744736,134.60287475585938,0,-5,-5,COVID
36.60909356806741,154.50257873535156,0,-46,-46,COVID
66.06332150949707,154.53675842285156,0,-1,-1,COVID
53.38782000865766,167.65541076660156,2,-7,-7,COVID
16.405495399303025,107.22206115722656,24,-52,-52,COVID
44.17665463983448,160.4575958251953,0,-33,-33,COVID
47.45203277782779,135.12713623046875,12,-8,-8,COVID
48.163780076100636,91.25254821777344,0,-38,-38,COVID
59.73885534501635,147.53701782226562,0,-19,-19,COVID
36.786278937108115,146.27786254882812,0,-54,-54,COVID
39.80668474001644,105.14456176757812,0,-30,-30,COVID
52.8914654289016,154.1681365966797,0,-6,-6,COVID
30.86320173767487,160.4136505126953,58,-19,-19,COVID
58.15801437984131,182.85687255859375,0,-8,-8,COVID
58.13736207361701,142.008544921875,0,-21,-21,COVID
79.30705122895418,154.04995727539062,0,-1,-1,COVID
61.07997898789294,158.67095947265625,0,-1,-1,COVID
42.12380601227224,151.10757446289062,0,-10,-10,COVID
42.75773746671204,100.22721862792969,0,-9,-9,COVID
36.33298265363747,193.767578125,0,-3,-3,COVID
66.05730440617174,125.0201416015625,0,-29,-29,COVID
64.08917804338306,138.81790161132812,0,-23,-23,COVID
49.21826063040568,164.12222290039062,0,-1,-1,COVID
23.856226600001378,116.2957763671875,0,-99,-99,COVID
61.03150333160546,127.283935546875,1,-6,-6,COVID
54.579059410314414,151.1202392578125,0,-10,-10,COVID
57.769526994317275,167.77915954589844,1,-6,-6,COVID
63.28953856351479,169.63502502441406,0,-1,-1,COVID
60.79867010228696,135.780517578125,0,-34,-34,COVID
59.82198003988266,134.5618896484375,0,-28,-28,COVID
48.0392255942289,136.42196655273438,28,-31,-31,COVID
60.9636066631004,152.41073608398438,0,-1,-1,COVID
57.99215915300806,137.97706604003906,0,-26,-26,COVID
32.847095519104315,161.1592559814453,13,-25,-25,COVID
57.0798844975564,128.93994140625,0,-1,-1,COVID
30.954243266044145,154.5294952392578,9,-12,-12,COVID
24.731338890647873,150.99278259277344,62,-38,-38,COVID
70.99641639614514,141.46365356445312,0,-16,-16,COVID
46.42729700643834,175.07998657226562,0,-1,-1,COVID
64.24500874532876,149.98143005371094,0,-18,-18,COVID
51.17066868909903,173.90188598632812,0,-1,-1,COVID
72.7032282233591,167.06434631347656,0,-1,-1,COVID
30.59085293094132,152.2646942138672,24,-54,-54,COVID
50.105070997374874,140.59481811523438,0,-1,-1,COVID
41.392688571297555,152.26914978027344,0,-38,-38,COVID
67.6023906734635,122.92179870605469,0,-3,-3,COVID
49.99420969575633,147.76416015625,0,-3,-3,COVID
20.21302550182092,62.41728210449219,0,-52,-52,COVID
50.71738290209218,127.56721496582031,0,-1,-1,COVID
40.18194140718169,101.3424072265625,19,-68,-68,COVID
53.76144203567294,98.37654113769531,0,-14,-14,COVID
55.730383479773096,155.80792236328125,0,-1,-1,COVID
57.57242686197478,162.9876251220703,17,-1,-1,COVID
47.5249027781558,98.82199096679688,0,-17,-17,COVID
51.61200409343697,85.12033081054688,0,-7,-7,COVID
27.777770933426435,154.9419708251953,69,-36,-36,COVID
58.529833861722985,123.73379516601562,0,-1,-1,COVID
77.33328324043421,160.35276794433594,0,-1,-1,COVID
67.15053906874488,143.28330993652344,0,-1,-1,COVID
53.62778184822047,137.9137420654297,0,-1,-1,COVID
41.23372426407798,119.23735046386719,0,-15,-15,COVID
59.05293444550031,134.84141540527344,0,-25,-25,COVID
57.465740284251,138.583251953125,0,-24,-24,COVID
48.98825934040704,115.25166320800781,0,-8,-8,COVID
74.91166086638091,151.72377014160156,0,-2,-2,COVID
59.444751971139816,133.47547912597656,0,-36,-36,COVID
46.81919173289876,123.88578796386719,10,-57,-57,COVID
44.72500994094657,150.87147521972656,0,-43,-43,COVID
54.982318430049716,144.68443298339844,0,-10,-10,COVID
44.30647949931876,152.64178466796875,28,-1,-1,COVID
51.25562444753182,178.5465545654297,1,-1,-1,COVID
46.364293723837,149.61990356445312,20,-1,-1,COVID
35.76063105110023,178.0718536376953,65,-14,-14,COVID
39.618951859375926,150.109375,0,-54,-54,COVID
49.716557222339745,136.87669372558594,0,-1,-1,COVID
72.12442144143581,167.8707733154297,0,-1,-1,COVID
75.04822706776676,160.45681762695312,0,-3,-3,COVID
38.72182855634645,125.44367980957031,2,-47,-47,COVID
53.74948258462591,141.69410705566406,0,-1,-1,COVID
72.50310775486946,164.58815002441406,0,-6,-6,COVID
52.4619953123409,143.72731018066406,0,-12,-12,COVID
46.889614678658425,182.74179077148438,1,-6,-6,COVID
57.741579238444686,131.52328491210938,0,-1,-1,COVID
27.188363463289463,61.45997619628906,0,-61,-61,COVID
65.53276098653198,132.30517578125,0,-10,-10,COVID
28.74549934064088,133.45335388183594,11,-55,-55,COVID
57.51239571436356,146.9202423095703,1,-1,-1,COVID
47.11815556704177,138.15969848632812,15,-41,-41,COVID
40.04167362314627,153.269287109375,4,-41,-41,COVID
36.664049204846904,195.5206298828125,9,-1,-1,COVID
65.09575461875546,176.62648010253906,0,-2,-2,COVID
58.086696590518585,106.44720458984375,0,-34,-34,COVID
62.79286824018108,137.4578857421875,0,-2,-2,COVID
50.39180070906439,110.24700927734375,0,-3,-3,COVID
58.53872722683271,131.82664489746094,0,-1,-1,COVID
22.914810425247488,101.27459716796875,26,-17,-17,COVID
57.270229199848806,146.73805236816406,0,-18,-18,COVID
65.01201423396502,158.42515563964844,0,-1,-1,COVID
53.689951035257344,163.462158203125,18,-1,-1,COVID
66.10433519726979,116.96513366699219,0,-36,-36,COVID
48.345854046874635,163.1356201171875,0,-1,-1,COVID
43.42774375363638,142.43118286132812,16,-22,-22,COVID
63.53982359332894,176.6849365234375,0,-1,-1,COVID
44.77522061859344,101.43150329589844,0,-64,-64,COVID
43.89843858163494,145.19747924804688,0,-31,-31,COVID
75.74710401187285,165.2863006591797,0,-1,-1,COVID
50.55063760600114,155.023681640625,0,-34,-34,COVID
45.05886962526466,144.76881408691406,0,-34,-34,COVID
75.82767364676442,137.57513427734375,0,-1,-1,COVID
36.6391420944646,152.28878784179688,10,-35,-35,COVID
66.4885216857306,156.02752685546875,0,-1,-1,COVID
57.554328343683174,127.70075988769531,0,-21,-21,COVID
57.00846506009517,135.07870483398438,0,-1,-1,COVID
59.17542169711606,169.4541473388672,0,-1,-1,COVID
52.70189716093942,142.20416259765625,0,-1,-1,COVID
67.03274817185883,152.8020477294922,0,-2,-2,COVID
67.38870527244178,169.12535095214844,0,-1,-1,COVID
46.77288426664284,163.0209197998047,0,-1,-1,COVID
66.93756552186242,180.05938720703125,0,-1,-1,COVID
36.46488011722751,158.7119903564453,3,-45,-45,COVID
35.01318037629766,147.15621948242188,14,-55,-55,COVID
64.7204355718165,150.87339782714844,0,-1,-1,COVID
49.56753036771973,158.772705078125,31,-22,-22,COVID
80.80857269726764,149.92958068847656,0,-1,-1,COVID
58.04430686633398,157.27955627441406,2,-5,-5,COVID
73.96198488338176,160.18739318847656,0,-2,-2,COVID
42.69756336004688,67.76789855957031,0,-18,-18,COVID
23.56883522064501,154.05352783203125,57,-23,-23,COVID
43.997265320925344,115.55699157714844,0,-21,-21,COVID
61.71574750474919,191.92242431640625,0,-1,-1,COVID
53.114236323022844,125.39979553222656,0,-8,-8,COVID
42.71233104255865,144.0467987060547,0,-1,-1,COVID
74.43988039878701,127.84646606445312,0,-15,-15,COVID
34.97937726202125,154.04611206054688,11,-58,-58,COVID
39.711595444739025,148.52906799316406,1,-1,-1,COVID
25.940045211220774,158.9949493408203,0,-51,-51,COVID
49.24543990934092,160.4761199951172,37,-8,-8,COVID
54.31991637086133,142.54946899414062,0,-28,-28,COVID
26.269640144344912,125.69358825683594,24,-74,-74,COVID
73.23886944144328,168.31884765625,0,-1,-1,COVID
90.04453516648466,111.825927734375,0,-14,-14,COVID
61.24695329262492,153.66033935546875,0,-17,-17,COVID
58.41364655235632,118.95965576171875,0,-1,-1,COVID
43.781821825773854,111.37594604492188,0,-38,-38,COVID
39.464263126187895,111.9481201171875,0,-19,-19,COVID
45.81063301569649,173.0890350341797,0,-1,-1,COVID
58.434297226501386,163.90855407714844,0,-1,-1,COVID
48.081436896369134,77.98179626464844,0,-54,-54,COVID
40.194201544034506,90.15556335449219,19,-81,-81,COVID
29.847590189414976,166.224853515625,59,-14,-14,COVID
70.88833577024592,130.4103546142578,0,-14,-14,COVID
62.25998003091119,125.84031677246094,0,-1,-1,COVID
51.55279687879984,165.96327209472656,0,-11,-11,COVID
52.78561617645302,147.2045440673828,0,-1,-1,COVID
65.6665875775328,148.86508178710938,2,-6,-6,COVID
59.87722741667619,153.74911499023438,0,-9,-9,COVID
55.13051734271621,102.81626892089844,0,-29,-29,COVID
61.04388281707281,143.528564453125,0,-26,-26,COVID
68.81618870477962,155.66624450683594,0,-1,-1,COVID
76.84791312036381,110.0540771484375,0,-1,-1,COVID
63.67466310680443,161.724365234375,0,-7,-7,COVID
56.176941066741044,160.07615661621094,0,-3,-3,COVID
82.98942926267188,148.85397338867188,0,-1,-1,COVID
55.16310680615775,137.61048889160156,0,-31,-31,COVID
76.34591665937437,148.09780883789062,0,-4,-4,COVID
47.54985736649436,147.59890747070312,0,-47,-47,COVID
41.37521461036749,125.96823120117188,0,-31,-31,COVID
36.41708156650117,154.88519287109375,0,-39,-39,COVID
58.12737398445289,147.29354858398438,0,-30,-30,COVID
34.84549194776968,153.4677276611328,39,-52,-52,COVID
42.348816375657314,92.99378967285156,0,-11,-11,COVID
54.552703235506776,135.82046508789062,0,-18,-18,COVID
34.83041043142217,161.3946990966797,16,-40,-40,COVID
40.7787094902446,87.06080627441406,0,-1,-1,COVID
43.73547512170932,88.23611450195312,0,-1,-1,COVID
75.91261471151054,143.22634887695312,0,-2,-2,COVID
82.25686624366432,152.43650817871094,0,-1,-1,COVID
64.47885233409393,126.11575317382812,0,-13,-13,COVID
14.659160028111172,102.91888427734375,35,-39,-39,COVID
48.76472393899781,162.38629150390625,26,-1,-1,COVID
